CDG,DT_Abert,Dia_Semana,Tipo,QTD,Produto,Categoria,Valor_Un,Valor_Total,DT_Fech
8822,03/02/2025 18:41,segunda-feira,Delivery    ,2,Salsicha,Complemento,"3,00","6,00",03/02/2025 18:42
8822,03/02/2025 18:41,segunda-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",03/02/2025 18:42
8828,04/02/2025 10:45,terça-feira,Delivery    ,1,Doguinho,Hot Dog,"14,99","14,99",04/02/2025 11:16
8828,04/02/2025 10:45,terça-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",04/02/2025 11:16
8829,04/02/2025 10:53,terça-feira,Delivery    ,1,Boizinho Bacon,Hambúrguer,"35,90","35,90",04/02/2025 11:36
8829,04/02/2025 10:53,terça-feira,Delivery    ,1,Coca-Cola Zero 200mL,Refrigerantes,"3,90","3,90",04/02/2025 11:36
8830,04/02/2025 10:59,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",04/02/2025 11:36
8831,04/02/2025 11:15,terça-feira,Delivery    ,1,Doguinho,Hot Dog,"14,99","14,99",04/02/2025 11:52
8831,04/02/2025 11:15,terça-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",04/02/2025 11:52
8833,04/02/2025 11:23,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",04/02/2025 11:52
8834,04/02/2025 11:42,terça-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",04/02/2025 13:47
8834,04/02/2025 11:42,terça-feira,Delivery    ,1,Coca-Cola Zero 200mL,Refrigerantes,"3,90","3,90",04/02/2025 13:47
8835,04/02/2025 11:52,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",04/02/2025 13:47
8835,04/02/2025 11:52,terça-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",04/02/2025 13:47
8835,04/02/2025 11:52,terça-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",04/02/2025 13:47
8835,04/02/2025 11:52,terça-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",04/02/2025 13:47
8843,04/02/2025 12:59,terça-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",04/02/2025 13:48
8843,04/02/2025 12:59,terça-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,90","6,90",04/02/2025 13:48
8843,04/02/2025 12:59,terça-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"6,90","6,90",04/02/2025 13:48
8853,04/02/2025 15:56,terça-feira,Delivery    ,3,Hot Dog Nervoso,Hot Dog,"32,90","98,70",04/02/2025 16:33
8853,04/02/2025 15:56,terça-feira,Delivery    ,1,Sprite Lemon Fresh,Refrigerantes,"8,00","8,00",04/02/2025 16:33
8853,04/02/2025 15:56,terça-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",04/02/2025 16:33
8853,04/02/2025 15:56,terça-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,90","6,90",04/02/2025 16:33
8853,04/02/2025 15:56,terça-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",04/02/2025 16:33
8854,04/02/2025 16:15,terça-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",04/02/2025 17:12
8854,04/02/2025 16:15,terça-feira,Delivery    ,2,Hot Dog Simples,Hot Dog,"21,90","43,80",04/02/2025 17:12
8857,04/02/2025 17:25,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",04/02/2025 17:55
8857,04/02/2025 17:25,terça-feira,Delivery    ,1,Coca-Cola Zero 200mL,Refrigerantes,"3,90","3,90",04/02/2025 17:55
8866,05/02/2025 10:17,quarta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",05/02/2025 10:53
8866,05/02/2025 10:17,quarta-feira,Delivery    ,3,Hot Dog Nervoso,Hot Dog,"32,90","98,70",05/02/2025 10:53
8871,05/02/2025 11:10,quarta-feira,Delivery    ,1,Boizinho Bacon,Hambúrguer,"35,90","35,90",05/02/2025 11:34
8870,05/02/2025 11:12,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,00","32,00",05/02/2025 11:12
8870,05/02/2025 11:12,quarta-feira,Delivery    ,1,Sprite 350mL,Refrigerantes,"5,00","5,00",05/02/2025 11:12
8873,05/02/2025 12:00,quarta-feira,Delivery    ,3,Hot Dog Seladinho,Hot Dog,"25,90","77,70",05/02/2025 12:28
8873,05/02/2025 12:00,quarta-feira,Delivery    ,1,Boizinho Salada,Hambúrguer,"29,90","29,90",05/02/2025 12:28
8877,05/02/2025 12:38,quarta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"3,90","3,90",05/02/2025 13:31
8877,05/02/2025 13:31,quarta-feira,Delivery    ,1,Doguinho,Hot Dog,"14,99","14,99",05/02/2025 13:31
8877,05/02/2025 13:31,quarta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",05/02/2025 13:31
8890,05/02/2025 14:24,quarta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",05/02/2025 14:49
8894,05/02/2025 14:53,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",05/02/2025 15:21
8894,05/02/2025 14:53,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",05/02/2025 15:21
8906,05/02/2025 18:03,quarta-feira,Delivery    ,1,Boizinho Caipira,Hambúrguer,"32,90","32,90",05/02/2025 18:53
8906,05/02/2025 18:03,quarta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",05/02/2025 18:53
8906,05/02/2025 18:03,quarta-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",05/02/2025 18:53
8906,05/02/2025 18:03,quarta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",05/02/2025 18:53
8906,05/02/2025 18:03,quarta-feira,Delivery    ,1,Guaraná Antárctica 350mL,Refrigerantes,"6,90","6,90",05/02/2025 18:53
8909,05/02/2025 18:15,quarta-feira,Delivery    ,2,Hot Dog Nervoso,Hot Dog,"32,90","65,80",05/02/2025 18:53
8910,05/02/2025 18:29,quarta-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"29,90","29,90",05/02/2025 18:54
8914,06/02/2025 10:14,quinta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"25,90","51,80",06/02/2025 10:44
8918,06/02/2025 11:10,quinta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"25,90","51,80",06/02/2025 11:37
8918,06/02/2025 11:10,quinta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",06/02/2025 11:37
8933,06/02/2025 13:41,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",06/02/2025 14:36
8938,06/02/2025 14:20,quinta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"25,90","51,80",06/02/2025 15:04
8947,06/02/2025 15:47,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",06/02/2025 16:13
8950,06/02/2025 16:46,quinta-feira,Delivery    ,2,Hot Dog Nervoso,Hot Dog,"32,90","65,80",06/02/2025 17:13
8950,06/02/2025 16:46,quinta-feira,Delivery    ,1,Schweppes 350mL,Refrigerantes,"6,90","6,90",06/02/2025 17:13
8959,06/02/2025 18:21,quinta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"25,90","51,80",06/02/2025 18:51
8961,06/02/2025 18:26,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",06/02/2025 18:51
8962,06/02/2025 18:27,quinta-feira,Delivery    ,3,Hot Dog Nervoso,Hot Dog,"32,90","98,70",06/02/2025 18:51
8969,07/02/2025 10:43,sexta-feira,Delivery    ,1,Frango Catupiry,Frango,"34,90","34,90",07/02/2025 11:18
8969,07/02/2025 10:43,sexta-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,90","6,90",07/02/2025 11:18
8973,07/02/2025 11:00,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",07/02/2025 11:40
8969,07/02/2025 11:02,sexta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"26,45","52,90",07/02/2025 11:18
8969,07/02/2025 11:02,sexta-feira,Delivery    ,2,Salsicha,Complemento,"3,00","6,00",07/02/2025 11:18
8969,07/02/2025 11:02,sexta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",07/02/2025 11:18
8976,07/02/2025 11:20,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",07/02/2025 12:04
8977,07/02/2025 11:26,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",07/02/2025 12:05
8977,07/02/2025 11:26,sexta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",07/02/2025 12:05
8978,07/02/2025 11:27,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",07/02/2025 12:10
8981,07/02/2025 11:53,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",07/02/2025 12:31
8987,07/02/2025 13:15,sexta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"3,90","3,90",07/02/2025 14:03
8987,07/02/2025 13:16,sexta-feira,Delivery    ,1,Doguinho,Hot Dog,"14,99","14,99",07/02/2025 14:03
8987,07/02/2025 13:16,sexta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",07/02/2025 14:03
8988,07/02/2025 13:48,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",07/02/2025 14:23
8992,07/02/2025 15:08,sexta-feira,Delivery    ,1,Doguinho,Hot Dog,"14,99","14,99",07/02/2025 16:03
8992,07/02/2025 15:08,sexta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",07/02/2025 16:03
8995,07/02/2025 15:19,sexta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",07/02/2025 16:03
9002,07/02/2025 16:57,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",07/02/2025 17:34
9007,07/02/2025 17:56,sexta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",07/02/2025 18:21
9007,07/02/2025 17:56,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",07/02/2025 18:21
9010,07/02/2025 18:33,sexta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,95","49,90",07/02/2025 19:03
9010,07/02/2025 18:33,sexta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",07/02/2025 19:03
9014,08/02/2025 10:17,sábado,Delivery    ,2,Boizinho Salada,Hambúrguer,"29,90","59,80",08/02/2025 11:11
9022,08/02/2025 12:10,sábado,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,95","49,90",08/02/2025 12:10
9022,08/02/2025 12:10,sábado,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",08/02/2025 12:10
9035,10/02/2025 10:38,segunda-feira,Delivery    ,1,Fanta Uva 350mL,Refrigerantes,"6,90","6,90",10/02/2025 11:16
9036,10/02/2025 10:50,segunda-feira,Delivery    ,1,Água Com gás,Águas,"4,50","4,50",10/02/2025 11:17
9035,10/02/2025 11:16,segunda-feira,Delivery    ,1,Frango Catupiry,Frango,"34,90","34,90",10/02/2025 11:16
9035,10/02/2025 11:16,segunda-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",10/02/2025 11:16
9036,10/02/2025 11:17,segunda-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",10/02/2025 11:17
9036,10/02/2025 11:17,segunda-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",10/02/2025 11:17
9042,10/02/2025 12:28,segunda-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",10/02/2025 12:58
9050,10/02/2025 13:25,segunda-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",10/02/2025 13:52
9073,11/02/2025 10:54,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",11/02/2025 11:28
9074,11/02/2025 11:00,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",11/02/2025 11:28
9074,11/02/2025 11:00,terça-feira,Delivery    ,1,Coca-Cola Zero 200mL,Refrigerantes,"3,90","3,90",11/02/2025 11:28
9075,11/02/2025 11:07,terça-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",11/02/2025 12:12
9075,11/02/2025 11:07,terça-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,90","6,90",11/02/2025 12:12
9103,11/02/2025 18:34,terça-feira,Delivery    ,1,Frango Catupiry com Bacon,Frango,"40,90","40,90",11/02/2025 18:58
9103,11/02/2025 18:34,terça-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",11/02/2025 18:58
9108,12/02/2025 11:04,quarta-feira,Delivery    ,1,Frango Catupiry,Frango,"34,90","34,90",12/02/2025 11:28
9108,12/02/2025 11:04,quarta-feira,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",12/02/2025 11:28
9110,12/02/2025 11:19,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,00","32,00",12/02/2025 11:35
9110,12/02/2025 11:19,quarta-feira,Delivery    ,1,Sprite 350mL,Refrigerantes,"5,00","5,00",12/02/2025 11:35
9112,12/02/2025 11:46,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",12/02/2025 12:08
9114,12/02/2025 11:54,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",12/02/2025 12:24
9120,12/02/2025 12:22,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",12/02/2025 12:43
9121,12/02/2025 12:50,quarta-feira,Delivery    ,1,Doguinho,Hot Dog,"14,99","14,99",12/02/2025 12:50
9121,12/02/2025 12:50,quarta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",12/02/2025 12:50
9129,12/02/2025 13:34,quarta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"25,90","51,80",12/02/2025 14:03
9129,12/02/2025 13:34,quarta-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,90","6,90",12/02/2025 14:03
9150,12/02/2025 18:18,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",12/02/2025 18:41
9151,12/02/2025 18:35,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",12/02/2025 19:08
9153,12/02/2025 18:43,quarta-feira,Delivery    ,3,Hot Dog Seladinho,Hot Dog,"25,90","77,70",12/02/2025 19:13
9153,12/02/2025 18:43,quarta-feira,Delivery    ,1,Boizinho,Hambúrguer,"27,90","27,90",12/02/2025 19:13
9156,13/02/2025 10:30,quinta-feira,Delivery    ,2,Hot Dog Nervoso,Hot Dog,"32,90","65,80",13/02/2025 10:59
9159,13/02/2025 11:06,quinta-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"29,90","29,90",13/02/2025 11:39
9159,13/02/2025 11:06,quinta-feira,Delivery    ,1,Coca-Cola Zero 200mL,Refrigerantes,"3,90","3,90",13/02/2025 11:39
9160,13/02/2025 11:10,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",13/02/2025 11:39
9161,13/02/2025 11:39,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",13/02/2025 12:06
9162,13/02/2025 11:49,quinta-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"29,90","29,90",13/02/2025 12:06
9162,13/02/2025 11:49,quinta-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,90","6,90",13/02/2025 12:06
9163,13/02/2025 11:58,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,00","32,00",13/02/2025 12:17
9163,13/02/2025 11:58,quinta-feira,Delivery    ,1,Sprite 350mL,Refrigerantes,"5,00","5,00",13/02/2025 12:17
9165,13/02/2025 12:07,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",13/02/2025 12:22
9168,13/02/2025 12:29,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",13/02/2025 12:51
9170,13/02/2025 12:47,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",13/02/2025 13:25
9170,13/02/2025 12:47,quinta-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",13/02/2025 13:25
9176,13/02/2025 13:56,quinta-feira,Delivery    ,2,Hot Dog Nervoso,Hot Dog,"32,90","65,80",13/02/2025 14:54
9181,13/02/2025 15:34,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",13/02/2025 15:59
9181,13/02/2025 15:34,quinta-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"29,90","29,90",13/02/2025 15:59
9181,13/02/2025 15:34,quinta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",13/02/2025 15:59
9181,13/02/2025 15:34,quinta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",13/02/2025 15:59
9181,13/02/2025 15:34,quinta-feira,Delivery    ,1,Sprite Lemon Fresh,Refrigerantes,"8,00","8,00",13/02/2025 15:59
9179,13/02/2025 15:34,quinta-feira,Delivery    ,1,Doguinho,Hot Dog,"14,99","14,99",13/02/2025 15:35
9179,13/02/2025 15:34,quinta-feira,Delivery    ,1,Guaraná Antárctica 200mL,Refrigerantes,"2,00","2,00",13/02/2025 15:35
9184,13/02/2025 16:29,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",13/02/2025 17:16
9187,13/02/2025 18:23,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",13/02/2025 18:45
9187,13/02/2025 18:23,quinta-feira,Delivery    ,1,Boizão,Hambúrguer,"44,90","44,90",13/02/2025 18:45
9193,14/02/2025 10:35,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",14/02/2025 11:23
9193,14/02/2025 10:35,sexta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",14/02/2025 11:23
9195,14/02/2025 10:44,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",14/02/2025 11:21
9195,14/02/2025 10:44,sexta-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",14/02/2025 11:21
9195,14/02/2025 10:44,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",14/02/2025 11:21
9195,14/02/2025 10:44,sexta-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",14/02/2025 11:21
9195,14/02/2025 10:44,sexta-feira,Delivery    ,2,Coca-Cola Original 600mL,Refrigerantes,"9,00","18,00",14/02/2025 11:21
9195,14/02/2025 10:44,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",14/02/2025 11:21
9195,14/02/2025 10:44,sexta-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",14/02/2025 11:21
9197,14/02/2025 11:07,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,00","32,00",14/02/2025 11:32
9197,14/02/2025 11:07,sexta-feira,Delivery    ,1,Sprite 350mL,Refrigerantes,"5,00","5,00",14/02/2025 11:32
9205,14/02/2025 11:23,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",14/02/2025 12:39
9210,14/02/2025 11:52,sexta-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",14/02/2025 12:39
9210,14/02/2025 11:52,sexta-feira,Delivery    ,1,Água Com gás,Águas,"4,50","4,50",14/02/2025 12:39
9210,14/02/2025 11:52,sexta-feira,Delivery    ,1,Coca-Cola Original 350mL,Refrigerantes,"6,90","6,90",14/02/2025 12:39
9217,14/02/2025 12:25,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",14/02/2025 12:56
9220,14/02/2025 12:56,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",14/02/2025 14:42
9220,14/02/2025 12:56,sexta-feira,Delivery    ,1,Schweppes 350mL,Refrigerantes,"6,90","6,90",14/02/2025 14:42
9224,14/02/2025 13:21,sexta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",14/02/2025 14:42
9244,14/02/2025 18:06,sexta-feira,Delivery    ,1,Hot Dog Simples,Hot Dog,"21,90","21,90",14/02/2025 18:33
9244,14/02/2025 18:06,sexta-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",14/02/2025 18:33
9244,14/02/2025 18:06,sexta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",14/02/2025 18:33
9244,14/02/2025 18:06,sexta-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",14/02/2025 18:33
9261,15/02/2025 11:43,sábado,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",15/02/2025 12:09
9261,15/02/2025 11:43,sábado,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",15/02/2025 12:09
9262,15/02/2025 11:50,sábado,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",15/02/2025 12:16
9262,15/02/2025 11:50,sábado,Delivery    ,1,Boizinho Bacon,Hambúrguer,"35,90","35,90",15/02/2025 12:16
9262,15/02/2025 12:15,sábado,Delivery    ,1,Frango Catupiry,Frango,"34,90","34,90",15/02/2025 12:16
9262,15/02/2025 12:15,sábado,Delivery    ,1,Ifood Salsicha,Complemento,"4,00","4,00",15/02/2025 12:16
9267,15/02/2025 12:48,sábado,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",15/02/2025 13:21
9270,15/02/2025 13:25,sábado,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"25,90","51,80",15/02/2025 13:46
9273,17/02/2025 11:02,segunda-feira,Delivery    ,1,Frango Catupiry,Frango,"34,90","34,90",17/02/2025 11:51
9285,17/02/2025 12:46,segunda-feira,Delivery    ,1,Frango Catupiry com Bacon,Frango,"40,90","40,90",17/02/2025 13:22
9289,17/02/2025 13:35,segunda-feira,Delivery    ,1,Hot Dog Catupiry,Hot Dog,"29,90","29,90",17/02/2025 15:15
9302,17/02/2025 18:43,segunda-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"25,90","51,80",17/02/2025 19:05
9305,18/02/2025 10:49,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",18/02/2025 11:40
9305,18/02/2025 10:49,terça-feira,Delivery    ,1,Schweppes 350mL,Refrigerantes,"6,90","6,90",18/02/2025 11:40
9311,18/02/2025 11:53,terça-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",18/02/2025 12:38
9311,18/02/2025 11:53,terça-feira,Delivery    ,1,Salsicha,Complemento,"4,00","4,00",18/02/2025 12:38
9311,18/02/2025 11:53,terça-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",18/02/2025 12:38
9317,18/02/2025 12:23,terça-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",18/02/2025 12:52
9317,18/02/2025 12:23,terça-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"9,00","9,00",18/02/2025 12:52
9318,18/02/2025 12:52,terça-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,00","32,00",18/02/2025 12:52
9318,18/02/2025 12:52,terça-feira,Delivery    ,1,Sprite 350mL,Refrigerantes,"5,00","5,00",18/02/2025 12:52
9322,18/02/2025 12:55,terça-feira,Delivery    ,1,Hot Dog com Bacon e Catupiry,Hot Dog,"38,90","38,90",18/02/2025 13:26
9322,18/02/2025 12:55,terça-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",18/02/2025 13:26
9326,18/02/2025 13:52,terça-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",18/02/2025 14:15
9346,19/02/2025 11:11,quarta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",19/02/2025 11:41
9346,19/02/2025 11:11,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",19/02/2025 11:41
9348,19/02/2025 11:17,quarta-feira,Delivery    ,3,Hot Dog Seladinho,Hot Dog,"25,90","77,70",19/02/2025 11:55
9357,19/02/2025 12:10,quarta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",19/02/2025 12:31
9357,19/02/2025 12:10,quarta-feira,Delivery    ,1,Bacon 60g,Complemento,"8,00","8,00",19/02/2025 12:31
9381,19/02/2025 18:11,quarta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",19/02/2025 18:39
9382,19/02/2025 18:14,quarta-feira,Delivery    ,2,Hot Dog Seladinho,Hot Dog,"24,95","49,90",19/02/2025 18:33
9382,19/02/2025 18:14,quarta-feira,Delivery    ,1,Coca-Cola Original 600mL,Refrigerantes,"6,00","6,00",19/02/2025 18:33
9389,20/02/2025 10:29,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",20/02/2025 11:18
9391,20/02/2025 10:49,quinta-feira,Delivery    ,1,Boizinho Bacon,Hambúrguer,"35,90","35,90",20/02/2025 11:18
9391,20/02/2025 10:49,quinta-feira,Delivery    ,1,Schweppes 350mL,Refrigerantes,"6,90","6,90",20/02/2025 11:18
9395,20/02/2025 11:10,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",20/02/2025 11:49
9398,20/02/2025 11:52,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",20/02/2025 12:29
9402,20/02/2025 12:20,quinta-feira,Delivery    ,1,Hot Dog Seladinho,Hot Dog,"25,90","25,90",20/02/2025 12:40
9415,20/02/2025 13:56,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",20/02/2025 14:41
9415,20/02/2025 13:56,quinta-feira,Delivery    ,2,Guaraná Antárctica 200mL,Refrigerantes,"3,90","7,80",20/02/2025 14:41
9422,20/02/2025 16:44,quinta-feira,Delivery    ,1,Hot Dog Nervoso,Hot Dog,"32,90","32,90",20/02/2025 17:21
9422,20/02/2025 16:44,quinta-feira,Delivery    ,1,Coca-Cola Zero 350mL,Refrigerantes,"6,90","6,90",20/02/2025 17:21
